2024-02-21 04:09:59,921 DEBUG   HandlerThread:10836 [system_monitor.py:probe():223] {'os': 'Linux-6.5.0-18-generic-x86_64-with-glibc2.35', 'python': '3.10.12', 'heartbeatAt': '2024-02-21T12:09:59.918540', 'startedAt': '2024-02-21T12:09:54.271369', 'docker': None, 'cuda': None, 'args': (), 'state': 'running', 'program': 'CNN.ipynb', 'codePathLocal': 'CNN.ipynb', 'root': '/home/kjk/Documents/Workspace/NeuralNetfromScratch', 'git': {'remote': 'https://github.com/minjunkevink/NeuralNetfromScratch', 'commit': '1cd5f102525a5153a113ba5377fd803c91079700'}, 'email': 'kimkj@usc.edu', 'host': 'kjkomen', 'username': 'kjk', 'executable': '/usr/bin/python3', 'cpu_count': 14, 'cpu_count_logical': 20, 'cpu_freq': {'current': 2102.7014, 'min': 400.0, 'max': 4180.0}, 'cpu_freq_per_core': [{'current': 3603.937, 'min': 400.0, 'max': 4600.0}, {'current': 1369.471, 'min': 400.0, 'max': 4600.0}, {'current': 3574.455, 'min': 400.0, 'max': 4600.0}, {'current': 400.0, 'min': 400.0, 'max': 4600.0}, {'current': 4084.166, 'min': 400.0, 'max': 4700.0}, {'current': 837.12, 'min': 400.0, 'max': 4700.0}, {'current': 4266.153, 'min': 400.0, 'max': 4700.0}, {'current': 3567.645, 'min': 400.0, 'max': 4700.0}, {'current': 3923.889, 'min': 400.0, 'max': 4600.0}, {'current': 4155.417, 'min': 400.0, 'max': 4600.0}, {'current': 2904.681, 'min': 400.0, 'max': 4600.0}, {'current': 2129.058, 'min': 400.0, 'max': 4600.0}, {'current': 400.0, 'min': 400.0, 'max': 3500.0}, {'current': 400.0, 'min': 400.0, 'max': 3500.0}, {'current': 400.0, 'min': 400.0, 'max': 3500.0}, {'current': 400.0, 'min': 400.0, 'max': 3500.0}, {'current': 1742.606, 'min': 400.0, 'max': 3500.0}, {'current': 3095.43, 'min': 400.0, 'max': 3500.0}, {'current': 400.0, 'min': 400.0, 'max': 3500.0}, {'current': 400.0, 'min': 400.0, 'max': 3500.0}], 'disk': {'/': {'total': 182.2811393737793, 'used': 33.99337387084961}}, 'gpu': 'NVIDIA GeForce RTX 3060 Laptop GPU', 'gpu_count': 1, 'gpu_devices': [{'name': 'NVIDIA GeForce RTX 3060 Laptop GPU', 'memory_total': 6442450944}], 'memory': {'total': 15.28366470336914}}
2024-02-21 04:09:59,921 INFO    HandlerThread:10836 [system_monitor.py:probe():224] Finished collecting system info
2024-02-21 04:09:59,921 INFO    HandlerThread:10836 [system_monitor.py:probe():227] Publishing system info
2024-02-21 04:09:59,921 INFO    HandlerThread:10836 [system_monitor.py:probe():229] Finished publishing system info
2024-02-21 04:09:59,922 DEBUG   SenderThread:10836 [sender.py:send():382] send: files
2024-02-21 04:09:59,922 INFO    SenderThread:10836 [sender.py:_save_file():1403] saving file wandb-metadata.json with policy now
2024-02-21 04:09:59,927 DEBUG   HandlerThread:10836 [handler.py:handle_request():146] handle_request: python_packages
2024-02-21 04:09:59,927 DEBUG   SenderThread:10836 [sender.py:send_request():409] send_request: python_packages
2024-02-21 04:09:59,971 DEBUG   HandlerThread:10836 [handler.py:handle_request():146] handle_request: stop_status
2024-02-21 04:09:59,972 DEBUG   HandlerThread:10836 [handler.py:handle_request():146] handle_request: internal_messages
2024-02-21 04:09:59,972 DEBUG   SenderThread:10836 [sender.py:send_request():409] send_request: stop_status
2024-02-21 04:10:00,103 DEBUG   SenderThread:10836 [sender.py:send():382] send: telemetry
2024-02-21 04:10:00,288 INFO    wandb-upload_0:10836 [upload_job.py:push():131] Uploaded file /tmp/tmp6t4tf8cpwandb/fx7w5g59-wandb-metadata.json
2024-02-21 04:10:00,848 INFO    Thread-26 :10836 [dir_watcher.py:_on_file_created():271] file/dir created: /home/kjk/Documents/Workspace/NeuralNetfromScratch/src/models/wandb/run-20240221_040954-et0c7tx4/files/requirements.txt
2024-02-21 04:10:00,848 INFO    Thread-26 :10836 [dir_watcher.py:_on_file_created():271] file/dir created: /home/kjk/Documents/Workspace/NeuralNetfromScratch/src/models/wandb/run-20240221_040954-et0c7tx4/files/wandb-metadata.json
2024-02-21 04:10:05,104 DEBUG   HandlerThread:10836 [handler.py:handle_request():146] handle_request: status_report
2024-02-21 04:10:10,105 DEBUG   HandlerThread:10836 [handler.py:handle_request():146] handle_request: status_report
2024-02-21 04:10:14,928 DEBUG   HandlerThread:10836 [handler.py:handle_request():146] handle_request: internal_messages
2024-02-21 04:10:14,930 DEBUG   HandlerThread:10836 [handler.py:handle_request():146] handle_request: stop_status
2024-02-21 04:10:14,931 DEBUG   SenderThread:10836 [sender.py:send_request():409] send_request: stop_status
2024-02-21 04:10:16,065 DEBUG   HandlerThread:10836 [handler.py:handle_request():146] handle_request: status_report
2024-02-21 04:10:21,066 DEBUG   HandlerThread:10836 [handler.py:handle_request():146] handle_request: status_report
2024-02-21 04:10:26,067 DEBUG   HandlerThread:10836 [handler.py:handle_request():146] handle_request: status_report
2024-02-21 04:10:29,929 DEBUG   HandlerThread:10836 [handler.py:handle_request():146] handle_request: internal_messages
2024-02-21 04:10:29,930 DEBUG   HandlerThread:10836 [handler.py:handle_request():146] handle_request: stop_status
2024-02-21 04:10:29,931 DEBUG   SenderThread:10836 [sender.py:send_request():409] send_request: stop_status
2024-02-21 04:10:32,011 DEBUG   HandlerThread:10836 [handler.py:handle_request():146] handle_request: status_report
2024-02-21 04:10:32,096 ERROR   SenderThread:10836 [internal_api.py:execute():373] 409 response executing GraphQL.
2024-02-21 04:10:32,096 ERROR   SenderThread:10836 [internal_api.py:execute():374] {"errors":[{"message":"run kimkj/mnist-model-evaluation/et0c7tx4 was previously created and deleted; try a new run name","path":["upsertBucket"]}],"data":{"upsertBucket":null}}
2024-02-21 04:10:33,195 ERROR   SenderThread:10836 [internal_api.py:execute():373] 409 response executing GraphQL.
2024-02-21 04:10:33,195 ERROR   SenderThread:10836 [internal_api.py:execute():374] {"errors":[{"message":"run kimkj/mnist-model-evaluation/et0c7tx4 was previously created and deleted; try a new run name","path":["upsertBucket"]}],"data":{"upsertBucket":null}}
2024-02-21 04:10:35,364 ERROR   SenderThread:10836 [internal_api.py:execute():373] 409 response executing GraphQL.
2024-02-21 04:10:35,364 ERROR   SenderThread:10836 [internal_api.py:execute():374] {"errors":[{"message":"run kimkj/mnist-model-evaluation/et0c7tx4 was previously created and deleted; try a new run name","path":["upsertBucket"]}],"data":{"upsertBucket":null}}
2024-02-21 04:10:35,365 INFO    SenderThread:10836 [retry.py:__call__():172] Retry attempt failed:
Traceback (most recent call last):
  File "/home/kjk/.local/lib/python3.10/site-packages/wandb/sdk/lib/retry.py", line 131, in __call__
    result = self._call_fn(*args, **kwargs)
  File "/home/kjk/.local/lib/python3.10/site-packages/wandb/sdk/internal/internal_api.py", line 369, in execute
    return self.client.execute(*args, **kwargs)  # type: ignore
  File "/home/kjk/.local/lib/python3.10/site-packages/wandb/vendor/gql-0.2.0/wandb_gql/client.py", line 52, in execute
    result = self._get_result(document, *args, **kwargs)
  File "/home/kjk/.local/lib/python3.10/site-packages/wandb/vendor/gql-0.2.0/wandb_gql/client.py", line 60, in _get_result
    return self.transport.execute(document, *args, **kwargs)
  File "/home/kjk/.local/lib/python3.10/site-packages/wandb/sdk/lib/gql_request.py", line 59, in execute
    request.raise_for_status()
  File "/home/kjk/.local/lib/python3.10/site-packages/requests/models.py", line 1021, in raise_for_status
    raise HTTPError(http_error_msg, response=self)
requests.exceptions.HTTPError: 409 Client Error: Conflict for url: https://api.wandb.ai/graphql
2024-02-21 04:10:40,402 ERROR   SenderThread:10836 [internal_api.py:execute():373] 409 response executing GraphQL.
2024-02-21 04:10:40,402 ERROR   SenderThread:10836 [internal_api.py:execute():374] {"errors":[{"message":"run kimkj/mnist-model-evaluation/et0c7tx4 was previously created and deleted; try a new run name","path":["upsertBucket"]}],"data":{"upsertBucket":null}}
2024-02-21 04:10:44,929 DEBUG   HandlerThread:10836 [handler.py:handle_request():146] handle_request: internal_messages
2024-02-21 04:10:44,931 DEBUG   HandlerThread:10836 [handler.py:handle_request():146] handle_request: keepalive
2024-02-21 04:10:44,931 DEBUG   HandlerThread:10836 [handler.py:handle_request():146] handle_request: stop_status
2024-02-21 04:10:49,931 DEBUG   HandlerThread:10836 [handler.py:handle_request():146] handle_request: keepalive
2024-02-21 04:10:50,031 ERROR   SenderThread:10836 [internal_api.py:execute():373] 409 response executing GraphQL.
2024-02-21 04:10:50,031 ERROR   SenderThread:10836 [internal_api.py:execute():374] {"errors":[{"message":"run kimkj/mnist-model-evaluation/et0c7tx4 was previously created and deleted; try a new run name","path":["upsertBucket"]}],"data":{"upsertBucket":null}}
2024-02-21 04:10:54,933 DEBUG   HandlerThread:10836 [handler.py:handle_request():146] handle_request: keepalive
2024-02-21 04:10:59,915 DEBUG   SystemMonitor:10836 [system_monitor.py:_start():172] Starting system metrics aggregation loop
2024-02-21 04:10:59,929 DEBUG   HandlerThread:10836 [handler.py:handle_request():146] handle_request: internal_messages
2024-02-21 04:11:04,936 DEBUG   HandlerThread:10836 [handler.py:handle_request():146] handle_request: keepalive
2024-02-21 04:11:08,986 ERROR   SenderThread:10836 [internal_api.py:execute():373] 409 response executing GraphQL.
2024-02-21 04:11:08,987 ERROR   SenderThread:10836 [internal_api.py:execute():374] {"errors":[{"message":"run kimkj/mnist-model-evaluation/et0c7tx4 was previously created and deleted; try a new run name","path":["upsertBucket"]}],"data":{"upsertBucket":null}}
2024-02-21 04:11:09,938 DEBUG   HandlerThread:10836 [handler.py:handle_request():146] handle_request: keepalive
2024-02-21 04:11:14,929 DEBUG   HandlerThread:10836 [handler.py:handle_request():146] handle_request: internal_messages
2024-02-21 04:11:19,940 DEBUG   HandlerThread:10836 [handler.py:handle_request():146] handle_request: keepalive
2024-02-21 04:11:24,941 DEBUG   HandlerThread:10836 [handler.py:handle_request():146] handle_request: keepalive
2024-02-21 04:11:29,929 DEBUG   HandlerThread:10836 [handler.py:handle_request():146] handle_request: internal_messages
2024-02-21 04:11:34,944 DEBUG   HandlerThread:10836 [handler.py:handle_request():146] handle_request: keepalive
2024-02-21 04:11:39,946 DEBUG   HandlerThread:10836 [handler.py:handle_request():146] handle_request: keepalive
2024-02-21 04:11:44,930 DEBUG   HandlerThread:10836 [handler.py:handle_request():146] handle_request: internal_messages
2024-02-21 04:11:45,379 DEBUG   HandlerThread:10836 [handler.py:handle_request():146] handle_request: partial_history
2024-02-21 04:11:45,562 DEBUG   HandlerThread:10836 [handler.py:handle_request():146] handle_request: partial_history
2024-02-21 04:11:45,774 DEBUG   HandlerThread:10836 [handler.py:handle_request():146] handle_request: partial_history
2024-02-21 04:11:45,988 DEBUG   HandlerThread:10836 [handler.py:handle_request():146] handle_request: partial_history
2024-02-21 04:11:46,115 DEBUG   HandlerThread:10836 [handler.py:handle_request():146] handle_request: partial_history
2024-02-21 04:11:46,238 DEBUG   HandlerThread:10836 [handler.py:handle_request():146] handle_request: partial_history
2024-02-21 04:11:46,360 DEBUG   HandlerThread:10836 [handler.py:handle_request():146] handle_request: partial_history
2024-02-21 04:11:46,487 DEBUG   HandlerThread:10836 [handler.py:handle_request():146] handle_request: partial_history
2024-02-21 04:11:46,579 ERROR   SenderThread:10836 [internal_api.py:execute():373] 409 response executing GraphQL.
2024-02-21 04:11:46,579 ERROR   SenderThread:10836 [internal_api.py:execute():374] {"errors":[{"message":"run kimkj/mnist-model-evaluation/et0c7tx4 was previously created and deleted; try a new run name","path":["upsertBucket"]}],"data":{"upsertBucket":null}}
2024-02-21 04:11:46,628 DEBUG   HandlerThread:10836 [handler.py:handle_request():146] handle_request: partial_history
2024-02-21 04:11:46,756 DEBUG   HandlerThread:10836 [handler.py:handle_request():146] handle_request: partial_history
2024-02-21 04:11:46,928 DEBUG   HandlerThread:10836 [handler.py:handle_request():146] handle_request: partial_history
2024-02-21 04:11:47,058 DEBUG   HandlerThread:10836 [handler.py:handle_request():146] handle_request: partial_history
2024-02-21 04:11:47,197 DEBUG   HandlerThread:10836 [handler.py:handle_request():146] handle_request: partial_history
2024-02-21 04:11:47,319 DEBUG   HandlerThread:10836 [handler.py:handle_request():146] handle_request: partial_history
2024-02-21 04:11:47,446 DEBUG   HandlerThread:10836 [handler.py:handle_request():146] handle_request: partial_history
2024-02-21 04:11:47,568 DEBUG   HandlerThread:10836 [handler.py:handle_request():146] handle_request: partial_history
2024-02-21 04:11:47,714 DEBUG   HandlerThread:10836 [handler.py:handle_request():146] handle_request: partial_history
2024-02-21 04:11:47,868 DEBUG   HandlerThread:10836 [handler.py:handle_request():146] handle_request: partial_history
2024-02-21 04:11:47,997 DEBUG   HandlerThread:10836 [handler.py:handle_request():146] handle_request: partial_history
2024-02-21 04:11:48,120 DEBUG   HandlerThread:10836 [handler.py:handle_request():146] handle_request: partial_history
2024-02-21 04:11:48,243 DEBUG   HandlerThread:10836 [handler.py:handle_request():146] handle_request: partial_history
2024-02-21 04:11:48,376 DEBUG   HandlerThread:10836 [handler.py:handle_request():146] handle_request: partial_history
2024-02-21 04:11:48,528 DEBUG   HandlerThread:10836 [handler.py:handle_request():146] handle_request: partial_history
2024-02-21 04:11:48,657 DEBUG   HandlerThread:10836 [handler.py:handle_request():146] handle_request: partial_history
2024-02-21 04:11:48,781 DEBUG   HandlerThread:10836 [handler.py:handle_request():146] handle_request: partial_history
2024-02-21 04:11:48,907 DEBUG   HandlerThread:10836 [handler.py:handle_request():146] handle_request: partial_history
2024-02-21 04:11:49,037 DEBUG   HandlerThread:10836 [handler.py:handle_request():146] handle_request: partial_history
2024-02-21 04:11:49,160 DEBUG   HandlerThread:10836 [handler.py:handle_request():146] handle_request: partial_history
2024-02-21 04:11:49,285 DEBUG   HandlerThread:10836 [handler.py:handle_request():146] handle_request: partial_history
2024-02-21 04:11:49,409 DEBUG   HandlerThread:10836 [handler.py:handle_request():146] handle_request: partial_history
2024-02-21 04:11:49,534 DEBUG   HandlerThread:10836 [handler.py:handle_request():146] handle_request: partial_history
2024-02-21 04:11:49,679 DEBUG   HandlerThread:10836 [handler.py:handle_request():146] handle_request: partial_history
2024-02-21 04:11:49,822 DEBUG   HandlerThread:10836 [handler.py:handle_request():146] handle_request: partial_history
2024-02-21 04:11:49,944 DEBUG   HandlerThread:10836 [handler.py:handle_request():146] handle_request: partial_history
2024-02-21 04:11:49,947 DEBUG   HandlerThread:10836 [handler.py:handle_request():146] handle_request: keepalive
2024-02-21 04:11:50,065 DEBUG   HandlerThread:10836 [handler.py:handle_request():146] handle_request: partial_history
2024-02-21 04:11:50,187 DEBUG   HandlerThread:10836 [handler.py:handle_request():146] handle_request: partial_history
2024-02-21 04:11:50,312 DEBUG   HandlerThread:10836 [handler.py:handle_request():146] handle_request: partial_history
2024-02-21 04:11:50,469 DEBUG   HandlerThread:10836 [handler.py:handle_request():146] handle_request: partial_history
2024-02-21 04:11:50,598 DEBUG   HandlerThread:10836 [handler.py:handle_request():146] handle_request: partial_history
2024-02-21 04:11:50,723 DEBUG   HandlerThread:10836 [handler.py:handle_request():146] handle_request: partial_history
2024-02-21 04:11:50,851 DEBUG   HandlerThread:10836 [handler.py:handle_request():146] handle_request: partial_history
2024-02-21 04:11:50,982 DEBUG   HandlerThread:10836 [handler.py:handle_request():146] handle_request: partial_history
2024-02-21 04:11:51,110 DEBUG   HandlerThread:10836 [handler.py:handle_request():146] handle_request: partial_history
2024-02-21 04:11:51,240 DEBUG   HandlerThread:10836 [handler.py:handle_request():146] handle_request: partial_history
2024-02-21 04:11:51,369 DEBUG   HandlerThread:10836 [handler.py:handle_request():146] handle_request: partial_history
2024-02-21 04:11:51,496 DEBUG   HandlerThread:10836 [handler.py:handle_request():146] handle_request: partial_history
2024-02-21 04:11:51,623 DEBUG   HandlerThread:10836 [handler.py:handle_request():146] handle_request: partial_history
2024-02-21 04:11:51,780 DEBUG   HandlerThread:10836 [handler.py:handle_request():146] handle_request: partial_history
2024-02-21 04:11:51,918 DEBUG   HandlerThread:10836 [handler.py:handle_request():146] handle_request: partial_history
2024-02-21 04:11:52,044 DEBUG   HandlerThread:10836 [handler.py:handle_request():146] handle_request: partial_history
2024-02-21 04:11:52,170 DEBUG   HandlerThread:10836 [handler.py:handle_request():146] handle_request: partial_history
2024-02-21 04:11:52,296 DEBUG   HandlerThread:10836 [handler.py:handle_request():146] handle_request: partial_history
2024-02-21 04:11:52,427 DEBUG   HandlerThread:10836 [handler.py:handle_request():146] handle_request: partial_history
2024-02-21 04:11:52,552 DEBUG   HandlerThread:10836 [handler.py:handle_request():146] handle_request: partial_history
2024-02-21 04:11:52,676 DEBUG   HandlerThread:10836 [handler.py:handle_request():146] handle_request: partial_history
2024-02-21 04:11:52,799 DEBUG   HandlerThread:10836 [handler.py:handle_request():146] handle_request: partial_history
2024-02-21 04:11:52,922 DEBUG   HandlerThread:10836 [handler.py:handle_request():146] handle_request: partial_history
2024-02-21 04:11:53,047 DEBUG   HandlerThread:10836 [handler.py:handle_request():146] handle_request: partial_history
2024-02-21 04:11:53,173 DEBUG   HandlerThread:10836 [handler.py:handle_request():146] handle_request: partial_history
2024-02-21 04:11:53,297 DEBUG   HandlerThread:10836 [handler.py:handle_request():146] handle_request: partial_history
2024-02-21 04:11:53,423 DEBUG   HandlerThread:10836 [handler.py:handle_request():146] handle_request: partial_history
2024-02-21 04:11:53,549 DEBUG   HandlerThread:10836 [handler.py:handle_request():146] handle_request: partial_history
2024-02-21 04:11:53,673 DEBUG   HandlerThread:10836 [handler.py:handle_request():146] handle_request: partial_history
2024-02-21 04:11:53,796 DEBUG   HandlerThread:10836 [handler.py:handle_request():146] handle_request: partial_history
2024-02-21 04:11:53,934 DEBUG   HandlerThread:10836 [handler.py:handle_request():146] handle_request: partial_history
2024-02-21 04:11:54,060 DEBUG   HandlerThread:10836 [handler.py:handle_request():146] handle_request: partial_history
2024-02-21 04:11:54,190 DEBUG   HandlerThread:10836 [handler.py:handle_request():146] handle_request: partial_history
2024-02-21 04:11:54,315 DEBUG   HandlerThread:10836 [handler.py:handle_request():146] handle_request: partial_history
2024-02-21 04:11:54,443 DEBUG   HandlerThread:10836 [handler.py:handle_request():146] handle_request: partial_history
2024-02-21 04:11:54,576 DEBUG   HandlerThread:10836 [handler.py:handle_request():146] handle_request: partial_history
2024-02-21 04:11:54,706 DEBUG   HandlerThread:10836 [handler.py:handle_request():146] handle_request: partial_history
2024-02-21 04:11:54,838 DEBUG   HandlerThread:10836 [handler.py:handle_request():146] handle_request: partial_history
2024-02-21 04:11:54,948 DEBUG   HandlerThread:10836 [handler.py:handle_request():146] handle_request: keepalive
2024-02-21 04:11:54,971 DEBUG   HandlerThread:10836 [handler.py:handle_request():146] handle_request: partial_history
2024-02-21 04:11:55,109 DEBUG   HandlerThread:10836 [handler.py:handle_request():146] handle_request: partial_history
2024-02-21 04:11:55,247 DEBUG   HandlerThread:10836 [handler.py:handle_request():146] handle_request: partial_history
2024-02-21 04:11:55,388 DEBUG   HandlerThread:10836 [handler.py:handle_request():146] handle_request: partial_history
2024-02-21 04:11:55,527 DEBUG   HandlerThread:10836 [handler.py:handle_request():146] handle_request: partial_history
2024-02-21 04:11:55,666 DEBUG   HandlerThread:10836 [handler.py:handle_request():146] handle_request: partial_history
2024-02-21 04:11:55,810 DEBUG   HandlerThread:10836 [handler.py:handle_request():146] handle_request: partial_history
2024-02-21 04:11:55,952 DEBUG   HandlerThread:10836 [handler.py:handle_request():146] handle_request: partial_history
2024-02-21 04:11:56,095 DEBUG   HandlerThread:10836 [handler.py:handle_request():146] handle_request: partial_history
2024-02-21 04:11:56,237 DEBUG   HandlerThread:10836 [handler.py:handle_request():146] handle_request: partial_history
2024-02-21 04:11:56,392 DEBUG   HandlerThread:10836 [handler.py:handle_request():146] handle_request: partial_history
2024-02-21 04:11:56,534 DEBUG   HandlerThread:10836 [handler.py:handle_request():146] handle_request: partial_history
2024-02-21 04:11:56,677 DEBUG   HandlerThread:10836 [handler.py:handle_request():146] handle_request: partial_history
2024-02-21 04:11:56,816 DEBUG   HandlerThread:10836 [handler.py:handle_request():146] handle_request: partial_history
2024-02-21 04:11:56,961 DEBUG   HandlerThread:10836 [handler.py:handle_request():146] handle_request: partial_history
2024-02-21 04:11:57,100 DEBUG   HandlerThread:10836 [handler.py:handle_request():146] handle_request: partial_history
2024-02-21 04:11:57,236 DEBUG   HandlerThread:10836 [handler.py:handle_request():146] handle_request: partial_history
2024-02-21 04:11:57,372 DEBUG   HandlerThread:10836 [handler.py:handle_request():146] handle_request: partial_history
2024-02-21 04:11:57,510 DEBUG   HandlerThread:10836 [handler.py:handle_request():146] handle_request: partial_history
2024-02-21 04:11:57,647 DEBUG   HandlerThread:10836 [handler.py:handle_request():146] handle_request: partial_history
2024-02-21 04:11:57,782 DEBUG   HandlerThread:10836 [handler.py:handle_request():146] handle_request: partial_history
2024-02-21 04:11:57,917 DEBUG   HandlerThread:10836 [handler.py:handle_request():146] handle_request: partial_history
2024-02-21 04:11:58,024 DEBUG   HandlerThread:10836 [handler.py:handle_request():146] handle_request: partial_history
2024-02-21 04:11:58,165 DEBUG   HandlerThread:10836 [handler.py:handle_request():146] handle_request: partial_history
2024-02-21 04:11:58,301 DEBUG   HandlerThread:10836 [handler.py:handle_request():146] handle_request: partial_history
2024-02-21 04:11:58,437 DEBUG   HandlerThread:10836 [handler.py:handle_request():146] handle_request: partial_history
2024-02-21 04:11:58,575 DEBUG   HandlerThread:10836 [handler.py:handle_request():146] handle_request: partial_history
2024-02-21 04:11:58,715 DEBUG   HandlerThread:10836 [handler.py:handle_request():146] handle_request: partial_history
2024-02-21 04:11:58,861 DEBUG   HandlerThread:10836 [handler.py:handle_request():146] handle_request: partial_history
2024-02-21 04:11:58,999 DEBUG   HandlerThread:10836 [handler.py:handle_request():146] handle_request: partial_history
2024-02-21 04:11:59,000 DEBUG   HandlerThread:10836 [handler.py:handle_request():146] handle_request: partial_history
2024-02-21 04:11:59,000 DEBUG   HandlerThread:10836 [handler.py:handle_request():146] handle_request: partial_history
2024-02-21 04:11:59,001 DEBUG   HandlerThread:10836 [handler.py:handle_request():146] handle_request: partial_history
2024-02-21 04:11:59,001 DEBUG   HandlerThread:10836 [handler.py:handle_request():146] handle_request: partial_history
2024-02-21 04:11:59,001 DEBUG   HandlerThread:10836 [handler.py:handle_request():146] handle_request: partial_history
2024-02-21 04:11:59,002 DEBUG   HandlerThread:10836 [handler.py:handle_request():146] handle_request: partial_history
2024-02-21 04:11:59,002 DEBUG   HandlerThread:10836 [handler.py:handle_request():146] handle_request: partial_history
2024-02-21 04:11:59,002 DEBUG   HandlerThread:10836 [handler.py:handle_request():146] handle_request: partial_history
2024-02-21 04:11:59,003 DEBUG   HandlerThread:10836 [handler.py:handle_request():146] handle_request: partial_history
2024-02-21 04:11:59,003 DEBUG   HandlerThread:10836 [handler.py:handle_request():146] handle_request: partial_history
2024-02-21 04:11:59,003 DEBUG   HandlerThread:10836 [handler.py:handle_request():146] handle_request: partial_history
2024-02-21 04:11:59,007 DEBUG   HandlerThread:10836 [handler.py:handle_request():146] handle_request: partial_history
2024-02-21 04:11:59,007 DEBUG   HandlerThread:10836 [handler.py:handle_request():146] handle_request: partial_history
2024-02-21 04:11:59,009 DEBUG   HandlerThread:10836 [handler.py:handle_request():146] handle_request: partial_history
2024-02-21 04:11:59,010 DEBUG   HandlerThread:10836 [handler.py:handle_request():146] handle_request: partial_history
2024-02-21 04:11:59,212 DEBUG   HandlerThread:10836 [handler.py:handle_request():146] handle_request: partial_history
2024-02-21 04:11:59,461 DEBUG   HandlerThread:10836 [handler.py:handle_request():146] handle_request: partial_history
2024-02-21 04:11:59,689 DEBUG   HandlerThread:10836 [handler.py:handle_request():146] handle_request: partial_history
2024-02-21 04:11:59,911 DEBUG   HandlerThread:10836 [handler.py:handle_request():146] handle_request: partial_history
2024-02-21 04:11:59,929 DEBUG   HandlerThread:10836 [handler.py:handle_request():146] handle_request: internal_messages
2024-02-21 04:12:00,157 DEBUG   HandlerThread:10836 [handler.py:handle_request():146] handle_request: partial_history
2024-02-21 04:12:00,388 DEBUG   HandlerThread:10836 [handler.py:handle_request():146] handle_request: partial_history
2024-02-21 04:12:00,617 DEBUG   HandlerThread:10836 [handler.py:handle_request():146] handle_request: partial_history
2024-02-21 04:12:00,869 DEBUG   HandlerThread:10836 [handler.py:handle_request():146] handle_request: partial_history
2024-02-21 04:12:01,116 DEBUG   HandlerThread:10836 [handler.py:handle_request():146] handle_request: partial_history
2024-02-21 04:12:01,343 DEBUG   HandlerThread:10836 [handler.py:handle_request():146] handle_request: partial_history
2024-02-21 04:12:01,563 DEBUG   HandlerThread:10836 [handler.py:handle_request():146] handle_request: partial_history
2024-02-21 04:12:01,784 DEBUG   HandlerThread:10836 [handler.py:handle_request():146] handle_request: partial_history
2024-02-21 04:12:02,007 DEBUG   HandlerThread:10836 [handler.py:handle_request():146] handle_request: partial_history
2024-02-21 04:12:02,227 DEBUG   HandlerThread:10836 [handler.py:handle_request():146] handle_request: partial_history
